epoch = 0  |  train_loss = 0.108693  |  val_loss = 0.096558  |  training_for: 1.43
epoch = 317  |  train_loss = 0.089855  |  val_loss = 0.090240  |  training_for: 338.98
epoch = 318  |  train_loss = 0.089861  |  val_loss = 0.090225  |  training_for: 340.02
epoch = 319  |  train_loss = 0.089866  |  val_loss = 0.089977  |  training_for: 341.07
epoch = 320  |  train_loss = 0.089866  |  val_loss = 0.090179  |  training_for: 342.12
epoch = 321  |  train_loss = 0.089875  |  val_loss = 0.090185  |  training_for: 343.19
epoch = 322  |  train_loss = 0.089861  |  val_loss = 0.090180  |  training_for: 344.34
epoch = 323  |  train_loss = 0.089856  |  val_loss = 0.090025  |  training_for: 345.39
epoch = 324  |  train_loss = 0.089858  |  val_loss = 0.090348  |  training_for: 346.48
epoch = 325  |  train_loss = 0.089849  |  val_loss = 0.089880  |  training_for: 347.57
epoch = 326  |  train_loss = 0.089851  |  val_loss = 0.090314  |  training_for: 348.66
epoch = 327  |  train_loss = 0.089849  |  val_loss = 0.090003  |  training_for: 349.72
epoch = 328  |  train_loss = 0.089850  |  val_loss = 0.090174  |  training_for: 350.77
epoch = 329  |  train_loss = 0.089860  |  val_loss = 0.090065  |  training_for: 351.93
epoch = 330  |  train_loss = 0.089855  |  val_loss = 0.090014  |  training_for: 352.98
epoch = 331  |  train_loss = 0.089859  |  val_loss = 0.089906  |  training_for: 354.03
epoch = 332  |  train_loss = 0.089853  |  val_loss = 0.090287  |  training_for: 355.07
epoch = 333  |  train_loss = 0.089855  |  val_loss = 0.090277  |  training_for: 356.12
epoch = 334  |  train_loss = 0.089847  |  val_loss = 0.089740  |  training_for: 357.17
epoch = 335  |  train_loss = 0.089847  |  val_loss = 0.090081  |  training_for: 358.21
epoch = 336  |  train_loss = 0.089853  |  val_loss = 0.090140  |  training_for: 359.27
epoch = 337  |  train_loss = 0.089858  |  val_loss = 0.090266  |  training_for: 360.32
epoch = 338  |  train_loss = 0.089862  |  val_loss = 0.089876  |  training_for: 361.40
epoch = 339  |  train_loss = 0.089862  |  val_loss = 0.090110  |  training_for: 362.45
epoch = 340  |  train_loss = 0.089871  |  val_loss = 0.090095  |  training_for: 363.50
epoch = 341  |  train_loss = 0.089859  |  val_loss = 0.090022  |  training_for: 364.65
epoch = 342  |  train_loss = 0.089867  |  val_loss = 0.090364  |  training_for: 365.70
epoch = 343  |  train_loss = 0.089870  |  val_loss = 0.090328  |  training_for: 366.74
epoch = 344  |  train_loss = 0.089866  |  val_loss = 0.090135  |  training_for: 367.79
epoch = 345  |  train_loss = 0.089852  |  val_loss = 0.089888  |  training_for: 368.85
epoch = 346  |  train_loss = 0.089853  |  val_loss = 0.089917  |  training_for: 369.90
epoch = 347  |  train_loss = 0.089837  |  val_loss = 0.090236  |  training_for: 371.08
epoch = 348  |  train_loss = 0.089847  |  val_loss = 0.089684  |  training_for: 372.13
epoch = 349  |  train_loss = 0.089850  |  val_loss = 0.090035  |  training_for: 373.18
epoch = 350  |  train_loss = 0.089850  |  val_loss = 0.090399  |  training_for: 374.23
epoch = 351  |  train_loss = 0.089848  |  val_loss = 0.090232  |  training_for: 375.29
epoch = 352  |  train_loss = 0.089845  |  val_loss = 0.090270  |  training_for: 376.38
epoch = 353  |  train_loss = 0.089847  |  val_loss = 0.090059  |  training_for: 377.43
epoch = 354  |  train_loss = 0.089852  |  val_loss = 0.089932  |  training_for: 378.48
epoch = 355  |  train_loss = 0.089844  |  val_loss = 0.090414  |  training_for: 379.54
epoch = 356  |  train_loss = 0.089841  |  val_loss = 0.089889  |  training_for: 380.60
epoch = 357  |  train_loss = 0.089844  |  val_loss = 0.090176  |  training_for: 381.66
epoch = 358  |  train_loss = 0.089847  |  val_loss = 0.090347  |  training_for: 382.81
epoch = 359  |  train_loss = 0.089856  |  val_loss = 0.089918  |  training_for: 383.90
epoch = 360  |  train_loss = 0.089857  |  val_loss = 0.090347  |  training_for: 384.95
epoch = 361  |  train_loss = 0.089861  |  val_loss = 0.090371  |  training_for: 386.01
epoch = 362  |  train_loss = 0.089854  |  val_loss = 0.090245  |  training_for: 387.05
epoch = 363  |  train_loss = 0.089849  |  val_loss = 0.089921  |  training_for: 388.11
epoch = 364  |  train_loss = 0.089862  |  val_loss = 0.090424  |  training_for: 389.15
epoch = 365  |  train_loss = 0.089870  |  val_loss = 0.089799  |  training_for: 390.31
epoch = 366  |  train_loss = 0.089857  |  val_loss = 0.090223  |  training_for: 391.36
epoch = 367  |  train_loss = 0.089844  |  val_loss = 0.090302  |  training_for: 392.41
epoch = 368  |  train_loss = 0.089848  |  val_loss = 0.089884  |  training_for: 393.46
epoch = 369  |  train_loss = 0.089844  |  val_loss = 0.090010  |  training_for: 394.57
epoch = 370  |  train_loss = 0.089843  |  val_loss = 0.089938  |  training_for: 395.67
epoch = 371  |  train_loss = 0.089848  |  val_loss = 0.089965  |  training_for: 396.74
epoch = 372  |  train_loss = 0.089846  |  val_loss = 0.090185  |  training_for: 397.79
epoch = 373  |  train_loss = 0.089845  |  val_loss = 0.090379  |  training_for: 398.88
epoch = 374  |  train_loss = 0.089847  |  val_loss = 0.090107  |  training_for: 399.95
epoch = 375  |  train_loss = 0.089851  |  val_loss = 0.090077  |  training_for: 401.00
epoch = 376  |  train_loss = 0.089857  |  val_loss = 0.090307  |  training_for: 402.14
epoch = 377  |  train_loss = 0.089859  |  val_loss = 0.090161  |  training_for: 403.19
epoch = 378  |  train_loss = 0.089852  |  val_loss = 0.089861  |  training_for: 404.27
epoch = 379  |  train_loss = 0.089850  |  val_loss = 0.090309  |  training_for: 405.32
epoch = 380  |  train_loss = 0.089849  |  val_loss = 0.089888  |  training_for: 406.40
epoch = 381  |  train_loss = 0.089841  |  val_loss = 0.090012  |  training_for: 407.44
epoch = 382  |  train_loss = 0.089835  |  val_loss = 0.090061  |  training_for: 408.49
epoch = 383  |  train_loss = 0.089840  |  val_loss = 0.089940  |  training_for: 409.66
epoch = 384  |  train_loss = 0.089835  |  val_loss = 0.090382  |  training_for: 410.71
epoch = 385  |  train_loss = 0.089838  |  val_loss = 0.090148  |  training_for: 411.77
epoch = 386  |  train_loss = 0.089838  |  val_loss = 0.090199  |  training_for: 412.81
epoch = 387  |  train_loss = 0.089839  |  val_loss = 0.089762  |  training_for: 413.87
epoch = 388  |  train_loss = 0.089834  |  val_loss = 0.090194  |  training_for: 414.94
epoch = 389  |  train_loss = 0.089835  |  val_loss = 0.090335  |  training_for: 416.00
epoch = 390  |  train_loss = 0.089841  |  val_loss = 0.089915  |  training_for: 417.09
epoch = 391  |  train_loss = 0.089839  |  val_loss = 0.090127  |  training_for: 418.13
epoch = 392  |  train_loss = 0.089852  |  val_loss = 0.090310  |  training_for: 419.18
epoch = 393  |  train_loss = 0.089852  |  val_loss = 0.090009  |  training_for: 420.23
epoch = 394  |  train_loss = 0.089836  |  val_loss = 0.090140  |  training_for: 421.37
epoch = 395  |  train_loss = 0.089839  |  val_loss = 0.090144  |  training_for: 422.42
epoch = 396  |  train_loss = 0.089856  |  val_loss = 0.090122  |  training_for: 423.47
epoch = 397  |  train_loss = 0.089851  |  val_loss = 0.090330  |  training_for: 424.53
epoch = 398  |  train_loss = 0.089859  |  val_loss = 0.090204  |  training_for: 425.59
epoch = 399  |  train_loss = 0.089858  |  val_loss = 0.090331  |  training_for: 426.67
epoch = 400  |  train_loss = 0.089873  |  val_loss = 0.090231  |  training_for: 427.72
epoch = 401  |  train_loss = 0.089851  |  val_loss = 0.090216  |  training_for: 428.88
epoch = 402  |  train_loss = 0.089840  |  val_loss = 0.090069  |  training_for: 429.93
epoch = 403  |  train_loss = 0.089836  |  val_loss = 0.090009  |  training_for: 430.98
epoch = 404  |  train_loss = 0.089846  |  val_loss = 0.089963  |  training_for: 432.05
epoch = 405  |  train_loss = 0.089844  |  val_loss = 0.090175  |  training_for: 433.12
epoch = 406  |  train_loss = 0.089844  |  val_loss = 0.089992  |  training_for: 434.17
epoch = 407  |  train_loss = 0.089842  |  val_loss = 0.090199  |  training_for: 435.22
epoch = 408  |  train_loss = 0.089844  |  val_loss = 0.090369  |  training_for: 436.27
epoch = 409  |  train_loss = 0.089841  |  val_loss = 0.089913  |  training_for: 437.34
epoch = 410  |  train_loss = 0.089838  |  val_loss = 0.090327  |  training_for: 438.40
epoch = 411  |  train_loss = 0.089841  |  val_loss = 0.090130  |  training_for: 439.44
epoch = 412  |  train_loss = 0.089860  |  val_loss = 0.090202  |  training_for: 440.59
epoch = 413  |  train_loss = 0.089850  |  val_loss = 0.089964  |  training_for: 441.64
epoch = 414  |  train_loss = 0.089839  |  val_loss = 0.090076  |  training_for: 442.70
epoch = 415  |  train_loss = 0.089835  |  val_loss = 0.090072  |  training_for: 443.75
epoch = 416  |  train_loss = 0.089843  |  val_loss = 0.090077  |  training_for: 444.83
epoch = 417  |  train_loss = 0.089850  |  val_loss = 0.090371  |  training_for: 445.88
epoch = 418  |  train_loss = 0.089843  |  val_loss = 0.090183  |  training_for: 446.94
epoch = 419  |  train_loss = 0.089847  |  val_loss = 0.090321  |  training_for: 448.09
epoch = 420  |  train_loss = 0.089845  |  val_loss = 0.089985  |  training_for: 449.14
epoch = 421  |  train_loss = 0.089857  |  val_loss = 0.090044  |  training_for: 450.19
epoch = 422  |  train_loss = 0.089854  |  val_loss = 0.090274  |  training_for: 451.24
epoch = 423  |  train_loss = 0.089847  |  val_loss = 0.090302  |  training_for: 452.29
epoch = 424  |  train_loss = 0.089850  |  val_loss = 0.090133  |  training_for: 453.35
epoch = 425  |  train_loss = 0.089848  |  val_loss = 0.089943  |  training_for: 454.40
epoch = 426  |  train_loss = 0.089845  |  val_loss = 0.090000  |  training_for: 455.45
epoch = 427  |  train_loss = 0.089845  |  val_loss = 0.090209  |  training_for: 456.49
epoch = 428  |  train_loss = 0.089844  |  val_loss = 0.090419  |  training_for: 457.54
epoch = 429  |  train_loss = 0.089848  |  val_loss = 0.090408  |  training_for: 458.60
epoch = 430  |  train_loss = 0.089837  |  val_loss = 0.090283  |  training_for: 459.75
epoch = 431  |  train_loss = 0.089834  |  val_loss = 0.090116  |  training_for: 460.80
epoch = 432  |  train_loss = 0.089836  |  val_loss = 0.090197  |  training_for: 461.86
epoch = 433  |  train_loss = 0.089849  |  val_loss = 0.090265  |  training_for: 462.91
epoch = 434  |  train_loss = 0.089844  |  val_loss = 0.089968  |  training_for: 463.96
epoch = 435  |  train_loss = 0.089847  |  val_loss = 0.090154  |  training_for: 465.03
epoch = 436  |  train_loss = 0.089838  |  val_loss = 0.090418  |  training_for: 466.08
epoch = 437  |  train_loss = 0.089840  |  val_loss = 0.090309  |  training_for: 467.23
epoch = 438  |  train_loss = 0.089839  |  val_loss = 0.090189  |  training_for: 468.28
epoch = 439  |  train_loss = 0.089831  |  val_loss = 0.090370  |  training_for: 469.35
epoch = 440  |  train_loss = 0.089833  |  val_loss = 0.090067  |  training_for: 470.44
epoch = 441  |  train_loss = 0.089842  |  val_loss = 0.090121  |  training_for: 471.49
epoch = 442  |  train_loss = 0.089842  |  val_loss = 0.090350  |  training_for: 472.55
epoch = 443  |  train_loss = 0.089837  |  val_loss = 0.090066  |  training_for: 473.59
epoch = 444  |  train_loss = 0.089844  |  val_loss = 0.090244  |  training_for: 474.65
epoch = 445  |  train_loss = 0.089844  |  val_loss = 0.090117  |  training_for: 475.70
epoch = 446  |  train_loss = 0.089841  |  val_loss = 0.090247  |  training_for: 476.74
epoch = 447  |  train_loss = 0.089839  |  val_loss = 0.090507  |  training_for: 477.82
epoch = 448  |  train_loss = 0.089839  |  val_loss = 0.090144  |  training_for: 478.87
epoch = 449  |  train_loss = 0.089840  |  val_loss = 0.090031  |  training_for: 480.03
epoch = 450  |  train_loss = 0.089847  |  val_loss = 0.090146  |  training_for: 481.11
epoch = 451  |  train_loss = 0.089856  |  val_loss = 0.090232  |  training_for: 482.18
epoch = 452  |  train_loss = 0.089846  |  val_loss = 0.090530  |  training_for: 483.23
epoch = 453  |  train_loss = 0.089851  |  val_loss = 0.089693  |  training_for: 484.28
epoch = 454  |  train_loss = 0.089841  |  val_loss = 0.090474  |  training_for: 485.38
epoch = 455  |  train_loss = 0.089850  |  val_loss = 0.090522  |  training_for: 486.55
epoch = 456  |  train_loss = 0.089853  |  val_loss = 0.090198  |  training_for: 487.62
epoch = 457  |  train_loss = 0.089838  |  val_loss = 0.090116  |  training_for: 488.70
epoch = 458  |  train_loss = 0.089838  |  val_loss = 0.090297  |  training_for: 489.75
epoch = 459  |  train_loss = 0.089833  |  val_loss = 0.090086  |  training_for: 490.81
epoch = 460  |  train_loss = 0.089833  |  val_loss = 0.090548  |  training_for: 491.86
epoch = 461  |  train_loss = 0.089847  |  val_loss = 0.090474  |  training_for: 492.94
epoch = 462  |  train_loss = 0.089850  |  val_loss = 0.090296  |  training_for: 493.98
epoch = 463  |  train_loss = 0.089848  |  val_loss = 0.090519  |  training_for: 495.03
epoch = 464  |  train_loss = 0.089841  |  val_loss = 0.089880  |  training_for: 496.09
epoch = 465  |  train_loss = 0.089841  |  val_loss = 0.090250  |  training_for: 497.14
epoch = 466  |  train_loss = 0.089855  |  val_loss = 0.090449  |  training_for: 498.31
epoch = 467  |  train_loss = 0.089839  |  val_loss = 0.090414  |  training_for: 499.36
epoch = 468  |  train_loss = 0.089844  |  val_loss = 0.090155  |  training_for: 500.42
epoch = 469  |  train_loss = 0.089842  |  val_loss = 0.090195  |  training_for: 501.47
epoch = 470  |  train_loss = 0.089837  |  val_loss = 0.090261  |  training_for: 502.53
epoch = 471  |  train_loss = 0.089842  |  val_loss = 0.090493  |  training_for: 503.58
epoch = 472  |  train_loss = 0.089841  |  val_loss = 0.090258  |  training_for: 504.63
epoch = 473  |  train_loss = 0.089831  |  val_loss = 0.090113  |  training_for: 505.77
epoch = 474  |  train_loss = 0.089834  |  val_loss = 0.090340  |  training_for: 506.85
epoch = 475  |  train_loss = 0.089839  |  val_loss = 0.090307  |  training_for: 507.93
epoch = 476  |  train_loss = 0.089832  |  val_loss = 0.090120  |  training_for: 509.01
epoch = 477  |  train_loss = 0.089833  |  val_loss = 0.090175  |  training_for: 510.07
epoch = 478  |  train_loss = 0.089829  |  val_loss = 0.090195  |  training_for: 511.13
epoch = 479  |  train_loss = 0.089834  |  val_loss = 0.090246  |  training_for: 512.20
epoch = 480  |  train_loss = 0.089839  |  val_loss = 0.090317  |  training_for: 513.26
epoch = 481  |  train_loss = 0.089839  |  val_loss = 0.090334  |  training_for: 514.31
epoch = 482  |  train_loss = 0.089832  |  val_loss = 0.090292  |  training_for: 515.36
epoch = 483  |  train_loss = 0.089835  |  val_loss = 0.090160  |  training_for: 516.41
epoch = 484  |  train_loss = 0.089837  |  val_loss = 0.090232  |  training_for: 517.59
epoch = 485  |  train_loss = 0.089837  |  val_loss = 0.090032  |  training_for: 518.64
epoch = 486  |  train_loss = 0.089840  |  val_loss = 0.090586  |  training_for: 519.69
epoch = 487  |  train_loss = 0.089838  |  val_loss = 0.090280  |  training_for: 520.76
epoch = 488  |  train_loss = 0.089844  |  val_loss = 0.090099  |  training_for: 521.81
epoch = 489  |  train_loss = 0.089841  |  val_loss = 0.090282  |  training_for: 522.86
epoch = 490  |  train_loss = 0.089840  |  val_loss = 0.090350  |  training_for: 523.94
epoch = 491  |  train_loss = 0.089840  |  val_loss = 0.090214  |  training_for: 525.09
epoch = 492  |  train_loss = 0.089846  |  val_loss = 0.090435  |  training_for: 526.14
epoch = 493  |  train_loss = 0.089834  |  val_loss = 0.090200  |  training_for: 527.18
epoch = 494  |  train_loss = 0.089837  |  val_loss = 0.090080  |  training_for: 528.25
epoch = 495  |  train_loss = 0.089834  |  val_loss = 0.090306  |  training_for: 529.30
epoch = 496  |  train_loss = 0.089840  |  val_loss = 0.090075  |  training_for: 530.35
epoch = 497  |  train_loss = 0.089832  |  val_loss = 0.090224  |  training_for: 531.40
epoch = 498  |  train_loss = 0.089843  |  val_loss = 0.089994  |  training_for: 532.44
epoch = 499  |  train_loss = 0.089843  |  val_loss = 0.090433  |  training_for: 533.49
epoch = 500  |  train_loss = 0.089838  |  val_loss = 0.090331  |  training_for: 534.54
epoch = 501  |  train_loss = 0.089844  |  val_loss = 0.090408  |  training_for: 535.62
epoch = 502  |  train_loss = 0.089847  |  val_loss = 0.090623  |  training_for: 536.77
epoch = 503  |  train_loss = 0.089840  |  val_loss = 0.089816  |  training_for: 537.85
epoch = 504  |  train_loss = 0.089831  |  val_loss = 0.089900  |  training_for: 538.90
epoch = 505  |  train_loss = 0.089837  |  val_loss = 0.090147  |  training_for: 539.96
epoch = 506  |  train_loss = 0.089839  |  val_loss = 0.090351  |  training_for: 541.04
epoch = 507  |  train_loss = 0.089841  |  val_loss = 0.090265  |  training_for: 542.09
epoch = 508  |  train_loss = 0.089845  |  val_loss = 0.090393  |  training_for: 543.14
epoch = 509  |  train_loss = 0.089846  |  val_loss = 0.090117  |  training_for: 544.28
epoch = 510  |  train_loss = 0.089839  |  val_loss = 0.090369  |  training_for: 545.35
epoch = 511  |  train_loss = 0.089848  |  val_loss = 0.090375  |  training_for: 546.39
epoch = 512  |  train_loss = 0.089855  |  val_loss = 0.090614  |  training_for: 547.47
epoch = 513  |  train_loss = 0.089863  |  val_loss = 0.090388  |  training_for: 548.53
epoch = 514  |  train_loss = 0.089856  |  val_loss = 0.089906  |  training_for: 549.58
epoch = 515  |  train_loss = 0.089851  |  val_loss = 0.090279  |  training_for: 550.64
epoch = 516  |  train_loss = 0.089841  |  val_loss = 0.090502  |  training_for: 551.68
epoch = 517  |  train_loss = 0.089847  |  val_loss = 0.090106  |  training_for: 552.73
epoch = 518  |  train_loss = 0.089840  |  val_loss = 0.090568  |  training_for: 553.79
epoch = 519  |  train_loss = 0.089832  |  val_loss = 0.090496  |  training_for: 554.85
epoch = 520  |  train_loss = 0.089848  |  val_loss = 0.090216  |  training_for: 555.99
epoch = 521  |  train_loss = 0.089840  |  val_loss = 0.090504  |  training_for: 557.05
epoch = 522  |  train_loss = 0.089839  |  val_loss = 0.090209  |  training_for: 558.11
epoch = 523  |  train_loss = 0.089831  |  val_loss = 0.090474  |  training_for: 559.16
epoch = 524  |  train_loss = 0.089832  |  val_loss = 0.090278  |  training_for: 560.21
epoch = 525  |  train_loss = 0.089841  |  val_loss = 0.090275  |  training_for: 561.26
epoch = 526  |  train_loss = 0.089831  |  val_loss = 0.090346  |  training_for: 562.31
epoch = 527  |  train_loss = 0.089829  |  val_loss = 0.090358  |  training_for: 563.46
epoch = 528  |  train_loss = 0.089833  |  val_loss = 0.090188  |  training_for: 564.51
epoch = 529  |  train_loss = 0.089829  |  val_loss = 0.089937  |  training_for: 565.56
epoch = 530  |  train_loss = 0.089828  |  val_loss = 0.090229  |  training_for: 566.61
epoch = 531  |  train_loss = 0.089841  |  val_loss = 0.090304  |  training_for: 567.66
epoch = 532  |  train_loss = 0.089834  |  val_loss = 0.090392  |  training_for: 568.70
epoch = 533  |  train_loss = 0.089838  |  val_loss = 0.090138  |  training_for: 569.75
epoch = 534  |  train_loss = 0.089833  |  val_loss = 0.090213  |  training_for: 570.81
epoch = 535  |  train_loss = 0.089838  |  val_loss = 0.090395  |  training_for: 571.86
epoch = 536  |  train_loss = 0.089832  |  val_loss = 0.090234  |  training_for: 572.92
epoch = 537  |  train_loss = 0.089832  |  val_loss = 0.090257  |  training_for: 573.97
epoch = 538  |  train_loss = 0.089836  |  val_loss = 0.090537  |  training_for: 575.12
epoch = 539  |  train_loss = 0.089841  |  val_loss = 0.090105  |  training_for: 576.18
epoch = 540  |  train_loss = 0.089830  |  val_loss = 0.090386  |  training_for: 577.23
epoch = 541  |  train_loss = 0.089844  |  val_loss = 0.090379  |  training_for: 578.28
epoch = 542  |  train_loss = 0.089849  |  val_loss = 0.090172  |  training_for: 579.33
epoch = 543  |  train_loss = 0.089836  |  val_loss = 0.090375  |  training_for: 580.39
epoch = 544  |  train_loss = 0.089841  |  val_loss = 0.090453  |  training_for: 581.47
epoch = 545  |  train_loss = 0.089828  |  val_loss = 0.090246  |  training_for: 582.63
epoch = 546  |  train_loss = 0.089826  |  val_loss = 0.090648  |  training_for: 583.74
epoch = 547  |  train_loss = 0.089831  |  val_loss = 0.090463  |  training_for: 584.81
epoch = 548  |  train_loss = 0.089826  |  val_loss = 0.090296  |  training_for: 585.86
epoch = 549  |  train_loss = 0.089835  |  val_loss = 0.090340  |  training_for: 586.91
epoch = 550  |  train_loss = 0.089846  |  val_loss = 0.090246  |  training_for: 587.97
epoch = 551  |  train_loss = 0.089837  |  val_loss = 0.090681  |  training_for: 589.04
epoch = 552  |  train_loss = 0.089836  |  val_loss = 0.090400  |  training_for: 590.09
epoch = 553  |  train_loss = 0.089841  |  val_loss = 0.090485  |  training_for: 591.15
epoch = 554  |  train_loss = 0.089840  |  val_loss = 0.090510  |  training_for: 592.20
epoch = 555  |  train_loss = 0.089849  |  val_loss = 0.090175  |  training_for: 593.25
epoch = 556  |  train_loss = 0.089850  |  val_loss = 0.089925  |  training_for: 594.29
epoch = 557  |  train_loss = 0.089838  |  val_loss = 0.090373  |  training_for: 595.44
epoch = 558  |  train_loss = 0.089844  |  val_loss = 0.090625  |  training_for: 596.50
epoch = 559  |  train_loss = 0.089843  |  val_loss = 0.089986  |  training_for: 597.54
epoch = 560  |  train_loss = 0.089845  |  val_loss = 0.090388  |  training_for: 598.60
epoch = 561  |  train_loss = 0.089848  |  val_loss = 0.090256  |  training_for: 599.65
epoch = 562  |  train_loss = 0.089834  |  val_loss = 0.090244  |  training_for: 600.71
epoch = 563  |  train_loss = 0.089823  |  val_loss = 0.090146  |  training_for: 601.84
epoch = 564  |  train_loss = 0.089823  |  val_loss = 0.090088  |  training_for: 602.89
epoch = 565  |  train_loss = 0.089826  |  val_loss = 0.090344  |  training_for: 603.94
epoch = 566  |  train_loss = 0.089832  |  val_loss = 0.090317  |  training_for: 604.99
epoch = 567  |  train_loss = 0.089831  |  val_loss = 0.090309  |  training_for: 606.04
epoch = 568  |  train_loss = 0.089833  |  val_loss = 0.090215  |  training_for: 607.09
epoch = 569  |  train_loss = 0.089832  |  val_loss = 0.090224  |  training_for: 608.14
epoch = 570  |  train_loss = 0.089830  |  val_loss = 0.090003  |  training_for: 609.20
epoch = 571  |  train_loss = 0.089828  |  val_loss = 0.090027  |  training_for: 610.26
epoch = 572  |  train_loss = 0.089828  |  val_loss = 0.090047  |  training_for: 611.31
epoch = 573  |  train_loss = 0.089830  |  val_loss = 0.090427  |  training_for: 612.39
epoch = 574  |  train_loss = 0.089833  |  val_loss = 0.090348  |  training_for: 613.55
epoch = 575  |  train_loss = 0.089824  |  val_loss = 0.090423  |  training_for: 614.60
epoch = 576  |  train_loss = 0.089824  |  val_loss = 0.090164  |  training_for: 615.67
epoch = 577  |  train_loss = 0.089826  |  val_loss = 0.089758  |  training_for: 616.76
epoch = 578  |  train_loss = 0.089822  |  val_loss = 0.090276  |  training_for: 617.81
epoch = 579  |  train_loss = 0.089828  |  val_loss = 0.090468  |  training_for: 618.86
epoch = 580  |  train_loss = 0.089830  |  val_loss = 0.090687  |  training_for: 619.90
epoch = 581  |  train_loss = 0.089848  |  val_loss = 0.090492  |  training_for: 621.05
epoch = 582  |  train_loss = 0.089844  |  val_loss = 0.090289  |  training_for: 622.09
epoch = 583  |  train_loss = 0.089838  |  val_loss = 0.089911  |  training_for: 623.15
epoch = 584  |  train_loss = 0.089833  |  val_loss = 0.090054  |  training_for: 624.21
epoch = 585  |  train_loss = 0.089837  |  val_loss = 0.090337  |  training_for: 625.30
epoch = 586  |  train_loss = 0.089833  |  val_loss = 0.090249  |  training_for: 626.36
epoch = 587  |  train_loss = 0.089827  |  val_loss = 0.090287  |  training_for: 627.41
epoch = 588  |  train_loss = 0.089833  |  val_loss = 0.090321  |  training_for: 628.46
epoch = 589  |  train_loss = 0.089851  |  val_loss = 0.090350  |  training_for: 629.51
epoch = 590  |  train_loss = 0.089841  |  val_loss = 0.090291  |  training_for: 630.58
epoch = 591  |  train_loss = 0.089831  |  val_loss = 0.090296  |  training_for: 631.64
epoch = 592  |  train_loss = 0.089843  |  val_loss = 0.090128  |  training_for: 632.79
epoch = 593  |  train_loss = 0.089842  |  val_loss = 0.090280  |  training_for: 633.86
epoch = 594  |  train_loss = 0.089841  |  val_loss = 0.089790  |  training_for: 634.92
epoch = 595  |  train_loss = 0.089846  |  val_loss = 0.090540  |  training_for: 635.98
epoch = 596  |  train_loss = 0.089836  |  val_loss = 0.090007  |  training_for: 637.05
epoch = 597  |  train_loss = 0.089829  |  val_loss = 0.090056  |  training_for: 638.11
epoch = 598  |  train_loss = 0.089843  |  val_loss = 0.090296  |  training_for: 639.16
epoch = 599  |  train_loss = 0.089837  |  val_loss = 0.090344  |  training_for: 640.30
epoch = 600  |  train_loss = 0.089835  |  val_loss = 0.090284  |  training_for: 641.35
epoch = 601  |  train_loss = 0.089834  |  val_loss = 0.090185  |  training_for: 642.40
epoch = 602  |  train_loss = 0.089837  |  val_loss = 0.090396  |  training_for: 643.47
epoch = 603  |  train_loss = 0.089839  |  val_loss = 0.090482  |  training_for: 644.52
epoch = 604  |  train_loss = 0.089843  |  val_loss = 0.090125  |  training_for: 645.58
epoch = 605  |  train_loss = 0.089841  |  val_loss = 0.090263  |  training_for: 646.63
epoch = 606  |  train_loss = 0.089833  |  val_loss = 0.089954  |  training_for: 647.69
epoch = 607  |  train_loss = 0.089827  |  val_loss = 0.089999  |  training_for: 648.74
epoch = 608  |  train_loss = 0.089833  |  val_loss = 0.090207  |  training_for: 649.80
epoch = 609  |  train_loss = 0.089828  |  val_loss = 0.090525  |  training_for: 650.85
epoch = 610  |  train_loss = 0.089830  |  val_loss = 0.090346  |  training_for: 651.99
epoch = 611  |  train_loss = 0.089830  |  val_loss = 0.089982  |  training_for: 653.04
epoch = 612  |  train_loss = 0.089832  |  val_loss = 0.090053  |  training_for: 654.10
epoch = 613  |  train_loss = 0.089820  |  val_loss = 0.090142  |  training_for: 655.17
epoch = 614  |  train_loss = 0.089817  |  val_loss = 0.090126  |  training_for: 656.23
epoch = 615  |  train_loss = 0.089825  |  val_loss = 0.090202  |  training_for: 657.34
epoch = 616  |  train_loss = 0.089830  |  val_loss = 0.090249  |  training_for: 658.42
epoch = 617  |  train_loss = 0.089830  |  val_loss = 0.090098  |  training_for: 659.57
epoch = 618  |  train_loss = 0.089826  |  val_loss = 0.090235  |  training_for: 660.63
epoch = 619  |  train_loss = 0.089832  |  val_loss = 0.090060  |  training_for: 661.71
epoch = 620  |  train_loss = 0.089828  |  val_loss = 0.090299  |  training_for: 662.80
epoch = 621  |  train_loss = 0.089834  |  val_loss = 0.090290  |  training_for: 663.88
epoch = 622  |  train_loss = 0.089830  |  val_loss = 0.090198  |  training_for: 664.98
epoch = 623  |  train_loss = 0.089828  |  val_loss = 0.090334  |  training_for: 666.07
epoch = 624  |  train_loss = 0.089830  |  val_loss = 0.090145  |  training_for: 667.12
epoch = 625  |  train_loss = 0.089834  |  val_loss = 0.090277  |  training_for: 668.20
epoch = 626  |  train_loss = 0.089816  |  val_loss = 0.089985  |  training_for: 669.27
epoch = 627  |  train_loss = 0.089813  |  val_loss = 0.090510  |  training_for: 670.32
epoch = 628  |  train_loss = 0.089826  |  val_loss = 0.090136  |  training_for: 671.49
epoch = 629  |  train_loss = 0.089831  |  val_loss = 0.090288  |  training_for: 672.57
epoch = 630  |  train_loss = 0.089839  |  val_loss = 0.089864  |  training_for: 673.62
epoch = 631  |  train_loss = 0.089831  |  val_loss = 0.089846  |  training_for: 674.67
epoch = 632  |  train_loss = 0.089827  |  val_loss = 0.090338  |  training_for: 675.75
epoch = 633  |  train_loss = 0.089837  |  val_loss = 0.090125  |  training_for: 676.80
