epoch = 0  |  train_loss = 0.106896  |  val_loss = 0.095352  |  training_for: 1.34
epoch = 317  |  train_loss = 0.090131  |  val_loss = 0.088761  |  training_for: 316.55
epoch = 318  |  train_loss = 0.090134  |  val_loss = 0.088923  |  training_for: 317.53
epoch = 319  |  train_loss = 0.090138  |  val_loss = 0.088693  |  training_for: 318.51
epoch = 320  |  train_loss = 0.090132  |  val_loss = 0.088782  |  training_for: 319.49
epoch = 321  |  train_loss = 0.090127  |  val_loss = 0.088956  |  training_for: 320.56
epoch = 322  |  train_loss = 0.090125  |  val_loss = 0.088683  |  training_for: 321.56
epoch = 323  |  train_loss = 0.090125  |  val_loss = 0.088699  |  training_for: 322.52
epoch = 324  |  train_loss = 0.090131  |  val_loss = 0.088992  |  training_for: 323.50
epoch = 325  |  train_loss = 0.090129  |  val_loss = 0.088578  |  training_for: 324.48
epoch = 326  |  train_loss = 0.090128  |  val_loss = 0.088769  |  training_for: 325.46
epoch = 327  |  train_loss = 0.090129  |  val_loss = 0.088875  |  training_for: 326.45
epoch = 328  |  train_loss = 0.090122  |  val_loss = 0.088943  |  training_for: 327.42
epoch = 329  |  train_loss = 0.090125  |  val_loss = 0.088705  |  training_for: 328.39
epoch = 330  |  train_loss = 0.090121  |  val_loss = 0.088792  |  training_for: 329.38
epoch = 331  |  train_loss = 0.090126  |  val_loss = 0.088675  |  training_for: 330.35
epoch = 332  |  train_loss = 0.090124  |  val_loss = 0.088782  |  training_for: 331.43
epoch = 333  |  train_loss = 0.090122  |  val_loss = 0.088797  |  training_for: 332.41
epoch = 334  |  train_loss = 0.090121  |  val_loss = 0.088623  |  training_for: 333.38
epoch = 335  |  train_loss = 0.090119  |  val_loss = 0.088821  |  training_for: 334.37
epoch = 336  |  train_loss = 0.090125  |  val_loss = 0.088755  |  training_for: 335.36
epoch = 337  |  train_loss = 0.090121  |  val_loss = 0.088767  |  training_for: 336.32
epoch = 338  |  train_loss = 0.090124  |  val_loss = 0.088705  |  training_for: 337.34
epoch = 339  |  train_loss = 0.090128  |  val_loss = 0.088821  |  training_for: 338.41
epoch = 340  |  train_loss = 0.090127  |  val_loss = 0.088720  |  training_for: 339.42
epoch = 341  |  train_loss = 0.090126  |  val_loss = 0.088848  |  training_for: 340.41
epoch = 342  |  train_loss = 0.090129  |  val_loss = 0.088731  |  training_for: 341.38
epoch = 343  |  train_loss = 0.090140  |  val_loss = 0.088813  |  training_for: 342.37
epoch = 344  |  train_loss = 0.090135  |  val_loss = 0.088961  |  training_for: 343.35
epoch = 345  |  train_loss = 0.090126  |  val_loss = 0.088695  |  training_for: 344.33
epoch = 346  |  train_loss = 0.090128  |  val_loss = 0.088860  |  training_for: 345.30
epoch = 347  |  train_loss = 0.090123  |  val_loss = 0.088715  |  training_for: 346.27
epoch = 348  |  train_loss = 0.090120  |  val_loss = 0.088794  |  training_for: 347.26
epoch = 349  |  train_loss = 0.090129  |  val_loss = 0.088984  |  training_for: 348.23
epoch = 350  |  train_loss = 0.090128  |  val_loss = 0.088678  |  training_for: 349.33
epoch = 351  |  train_loss = 0.090123  |  val_loss = 0.088841  |  training_for: 350.36
epoch = 352  |  train_loss = 0.090122  |  val_loss = 0.088796  |  training_for: 351.34
epoch = 353  |  train_loss = 0.090124  |  val_loss = 0.088672  |  training_for: 352.35
epoch = 354  |  train_loss = 0.090125  |  val_loss = 0.088844  |  training_for: 353.33
epoch = 355  |  train_loss = 0.090123  |  val_loss = 0.088818  |  training_for: 354.31
epoch = 356  |  train_loss = 0.090125  |  val_loss = 0.088771  |  training_for: 355.32
epoch = 357  |  train_loss = 0.090123  |  val_loss = 0.088841  |  training_for: 356.40
epoch = 358  |  train_loss = 0.090124  |  val_loss = 0.088852  |  training_for: 357.40
epoch = 359  |  train_loss = 0.090123  |  val_loss = 0.088513  |  training_for: 358.38
epoch = 360  |  train_loss = 0.090119  |  val_loss = 0.088930  |  training_for: 359.38
epoch = 361  |  train_loss = 0.090121  |  val_loss = 0.088631  |  training_for: 360.40
epoch = 362  |  train_loss = 0.090121  |  val_loss = 0.088666  |  training_for: 361.38
epoch = 363  |  train_loss = 0.090122  |  val_loss = 0.088877  |  training_for: 362.37
epoch = 364  |  train_loss = 0.090119  |  val_loss = 0.088647  |  training_for: 363.35
epoch = 365  |  train_loss = 0.090126  |  val_loss = 0.088890  |  training_for: 364.33
epoch = 366  |  train_loss = 0.090117  |  val_loss = 0.088665  |  training_for: 365.30
epoch = 367  |  train_loss = 0.090121  |  val_loss = 0.088540  |  training_for: 366.36
epoch = 368  |  train_loss = 0.090121  |  val_loss = 0.088938  |  training_for: 367.35
epoch = 369  |  train_loss = 0.090122  |  val_loss = 0.088719  |  training_for: 368.32
epoch = 370  |  train_loss = 0.090117  |  val_loss = 0.088839  |  training_for: 369.30
epoch = 371  |  train_loss = 0.090122  |  val_loss = 0.088887  |  training_for: 370.31
epoch = 372  |  train_loss = 0.090126  |  val_loss = 0.088791  |  training_for: 371.28
epoch = 373  |  train_loss = 0.090128  |  val_loss = 0.088653  |  training_for: 372.26
epoch = 374  |  train_loss = 0.090121  |  val_loss = 0.088770  |  training_for: 373.24
epoch = 375  |  train_loss = 0.090121  |  val_loss = 0.088914  |  training_for: 374.22
epoch = 376  |  train_loss = 0.090124  |  val_loss = 0.088658  |  training_for: 375.22
epoch = 377  |  train_loss = 0.090120  |  val_loss = 0.088865  |  training_for: 376.20
epoch = 378  |  train_loss = 0.090118  |  val_loss = 0.088746  |  training_for: 377.28
epoch = 379  |  train_loss = 0.090122  |  val_loss = 0.088641  |  training_for: 378.26
epoch = 380  |  train_loss = 0.090120  |  val_loss = 0.088900  |  training_for: 379.29
epoch = 381  |  train_loss = 0.090126  |  val_loss = 0.088617  |  training_for: 380.31
epoch = 382  |  train_loss = 0.090116  |  val_loss = 0.088744  |  training_for: 381.29
epoch = 383  |  train_loss = 0.090119  |  val_loss = 0.088858  |  training_for: 382.27
epoch = 384  |  train_loss = 0.090114  |  val_loss = 0.088736  |  training_for: 383.24
epoch = 385  |  train_loss = 0.090112  |  val_loss = 0.088703  |  training_for: 384.31
epoch = 386  |  train_loss = 0.090114  |  val_loss = 0.088927  |  training_for: 385.30
epoch = 387  |  train_loss = 0.090112  |  val_loss = 0.088650  |  training_for: 386.28
epoch = 388  |  train_loss = 0.090119  |  val_loss = 0.088824  |  training_for: 387.28
epoch = 389  |  train_loss = 0.090110  |  val_loss = 0.088762  |  training_for: 388.27
epoch = 390  |  train_loss = 0.090108  |  val_loss = 0.088593  |  training_for: 389.26
epoch = 391  |  train_loss = 0.090114  |  val_loss = 0.088934  |  training_for: 390.25
epoch = 392  |  train_loss = 0.090118  |  val_loss = 0.088648  |  training_for: 391.23
epoch = 393  |  train_loss = 0.090117  |  val_loss = 0.088914  |  training_for: 392.22
epoch = 394  |  train_loss = 0.090127  |  val_loss = 0.088578  |  training_for: 393.20
epoch = 395  |  train_loss = 0.090121  |  val_loss = 0.088548  |  training_for: 394.17
epoch = 396  |  train_loss = 0.090110  |  val_loss = 0.089026  |  training_for: 395.25
epoch = 397  |  train_loss = 0.090118  |  val_loss = 0.088665  |  training_for: 396.23
epoch = 398  |  train_loss = 0.090117  |  val_loss = 0.088528  |  training_for: 397.21
epoch = 399  |  train_loss = 0.090115  |  val_loss = 0.088679  |  training_for: 398.18
epoch = 400  |  train_loss = 0.090115  |  val_loss = 0.089021  |  training_for: 399.17
epoch = 401  |  train_loss = 0.090113  |  val_loss = 0.088539  |  training_for: 400.17
epoch = 402  |  train_loss = 0.090116  |  val_loss = 0.088677  |  training_for: 401.15
epoch = 403  |  train_loss = 0.090113  |  val_loss = 0.088844  |  training_for: 402.22
epoch = 404  |  train_loss = 0.090114  |  val_loss = 0.088583  |  training_for: 403.21
epoch = 405  |  train_loss = 0.090115  |  val_loss = 0.088668  |  training_for: 404.19
epoch = 406  |  train_loss = 0.090115  |  val_loss = 0.088837  |  training_for: 405.17
epoch = 407  |  train_loss = 0.090112  |  val_loss = 0.088610  |  training_for: 406.15
epoch = 408  |  train_loss = 0.090109  |  val_loss = 0.088783  |  training_for: 407.12
epoch = 409  |  train_loss = 0.090111  |  val_loss = 0.088783  |  training_for: 408.10
epoch = 410  |  train_loss = 0.090113  |  val_loss = 0.088726  |  training_for: 409.08
epoch = 411  |  train_loss = 0.090114  |  val_loss = 0.088653  |  training_for: 410.06
epoch = 412  |  train_loss = 0.090110  |  val_loss = 0.088671  |  training_for: 411.04
epoch = 413  |  train_loss = 0.090105  |  val_loss = 0.088689  |  training_for: 412.02
epoch = 414  |  train_loss = 0.090112  |  val_loss = 0.088633  |  training_for: 413.09
epoch = 415  |  train_loss = 0.090116  |  val_loss = 0.088757  |  training_for: 414.07
epoch = 416  |  train_loss = 0.090116  |  val_loss = 0.088713  |  training_for: 415.06
epoch = 417  |  train_loss = 0.090114  |  val_loss = 0.088642  |  training_for: 416.05
epoch = 418  |  train_loss = 0.090115  |  val_loss = 0.088790  |  training_for: 417.03
epoch = 419  |  train_loss = 0.090111  |  val_loss = 0.088786  |  training_for: 418.02
epoch = 420  |  train_loss = 0.090113  |  val_loss = 0.088677  |  training_for: 419.00
epoch = 421  |  train_loss = 0.090114  |  val_loss = 0.088798  |  training_for: 420.11
epoch = 422  |  train_loss = 0.090115  |  val_loss = 0.088809  |  training_for: 421.15
epoch = 423  |  train_loss = 0.090111  |  val_loss = 0.088453  |  training_for: 422.12
epoch = 424  |  train_loss = 0.090117  |  val_loss = 0.088793  |  training_for: 423.11
epoch = 425  |  train_loss = 0.090110  |  val_loss = 0.088669  |  training_for: 424.08
epoch = 426  |  train_loss = 0.090113  |  val_loss = 0.088702  |  training_for: 425.07
epoch = 427  |  train_loss = 0.090109  |  val_loss = 0.088661  |  training_for: 426.05
epoch = 428  |  train_loss = 0.090110  |  val_loss = 0.088651  |  training_for: 427.02
epoch = 429  |  train_loss = 0.090104  |  val_loss = 0.088963  |  training_for: 428.01
epoch = 430  |  train_loss = 0.090108  |  val_loss = 0.088591  |  training_for: 428.99
epoch = 431  |  train_loss = 0.090112  |  val_loss = 0.088640  |  training_for: 429.96
epoch = 432  |  train_loss = 0.090103  |  val_loss = 0.088624  |  training_for: 431.03
epoch = 433  |  train_loss = 0.090108  |  val_loss = 0.088645  |  training_for: 432.01
epoch = 434  |  train_loss = 0.090109  |  val_loss = 0.088725  |  training_for: 433.00
epoch = 435  |  train_loss = 0.090108  |  val_loss = 0.088826  |  training_for: 433.98
epoch = 436  |  train_loss = 0.090107  |  val_loss = 0.088664  |  training_for: 434.96
epoch = 437  |  train_loss = 0.090111  |  val_loss = 0.088598  |  training_for: 435.94
epoch = 438  |  train_loss = 0.090108  |  val_loss = 0.088828  |  training_for: 436.93
epoch = 439  |  train_loss = 0.090108  |  val_loss = 0.088623  |  training_for: 438.02
epoch = 440  |  train_loss = 0.090108  |  val_loss = 0.088599  |  training_for: 438.99
epoch = 441  |  train_loss = 0.090109  |  val_loss = 0.088724  |  training_for: 439.97
epoch = 442  |  train_loss = 0.090106  |  val_loss = 0.088547  |  training_for: 440.95
epoch = 443  |  train_loss = 0.090107  |  val_loss = 0.088583  |  training_for: 441.93
epoch = 444  |  train_loss = 0.090107  |  val_loss = 0.088657  |  training_for: 442.91
epoch = 445  |  train_loss = 0.090105  |  val_loss = 0.088764  |  training_for: 443.88
epoch = 446  |  train_loss = 0.090112  |  val_loss = 0.088503  |  training_for: 444.86
epoch = 447  |  train_loss = 0.090109  |  val_loss = 0.088712  |  training_for: 445.84
epoch = 448  |  train_loss = 0.090109  |  val_loss = 0.088581  |  training_for: 446.82
epoch = 449  |  train_loss = 0.090111  |  val_loss = 0.088664  |  training_for: 447.80
epoch = 450  |  train_loss = 0.090112  |  val_loss = 0.088771  |  training_for: 448.86
epoch = 451  |  train_loss = 0.090109  |  val_loss = 0.088718  |  training_for: 449.83
epoch = 452  |  train_loss = 0.090105  |  val_loss = 0.088530  |  training_for: 450.83
epoch = 453  |  train_loss = 0.090103  |  val_loss = 0.088785  |  training_for: 451.81
epoch = 454  |  train_loss = 0.090103  |  val_loss = 0.088733  |  training_for: 452.79
epoch = 455  |  train_loss = 0.090105  |  val_loss = 0.088568  |  training_for: 453.79
epoch = 456  |  train_loss = 0.090107  |  val_loss = 0.088692  |  training_for: 454.86
epoch = 457  |  train_loss = 0.090107  |  val_loss = 0.088558  |  training_for: 455.82
epoch = 458  |  train_loss = 0.090109  |  val_loss = 0.088778  |  training_for: 456.82
epoch = 459  |  train_loss = 0.090111  |  val_loss = 0.088566  |  training_for: 457.79
epoch = 460  |  train_loss = 0.090111  |  val_loss = 0.088613  |  training_for: 458.76
epoch = 461  |  train_loss = 0.090112  |  val_loss = 0.088640  |  training_for: 459.74
epoch = 462  |  train_loss = 0.090108  |  val_loss = 0.088607  |  training_for: 460.74
epoch = 463  |  train_loss = 0.090107  |  val_loss = 0.088552  |  training_for: 461.71
epoch = 464  |  train_loss = 0.090106  |  val_loss = 0.088636  |  training_for: 462.69
epoch = 465  |  train_loss = 0.090110  |  val_loss = 0.088659  |  training_for: 463.69
epoch = 466  |  train_loss = 0.090107  |  val_loss = 0.088537  |  training_for: 464.66
epoch = 467  |  train_loss = 0.090106  |  val_loss = 0.088653  |  training_for: 465.66
epoch = 468  |  train_loss = 0.090106  |  val_loss = 0.088621  |  training_for: 466.74
epoch = 469  |  train_loss = 0.090100  |  val_loss = 0.088642  |  training_for: 467.71
epoch = 470  |  train_loss = 0.090106  |  val_loss = 0.088564  |  training_for: 468.69
epoch = 471  |  train_loss = 0.090103  |  val_loss = 0.088680  |  training_for: 469.68
epoch = 472  |  train_loss = 0.090107  |  val_loss = 0.088730  |  training_for: 470.65
epoch = 473  |  train_loss = 0.090100  |  val_loss = 0.088709  |  training_for: 471.63
epoch = 474  |  train_loss = 0.090102  |  val_loss = 0.088470  |  training_for: 472.70
epoch = 475  |  train_loss = 0.090101  |  val_loss = 0.088669  |  training_for: 473.68
epoch = 476  |  train_loss = 0.090102  |  val_loss = 0.088854  |  training_for: 474.65
Traceback (most recent call last):
  File "/home/jwilkie/code_base/nids_ssl/main.py", line 131, in <module>
    main()
  File "/home/jwilkie/pylabs/env/lib/python3.10/site-packages/hydra/main.py", line 94, in decorated_main
    _run_hydra(
  File "/home/jwilkie/pylabs/env/lib/python3.10/site-packages/hydra/_internal/utils.py", line 394, in _run_hydra
    _run_app(
  File "/home/jwilkie/pylabs/env/lib/python3.10/site-packages/hydra/_internal/utils.py", line 457, in _run_app
    run_and_report(
  File "/home/jwilkie/pylabs/env/lib/python3.10/site-packages/hydra/_internal/utils.py", line 220, in run_and_report
    return func()
  File "/home/jwilkie/pylabs/env/lib/python3.10/site-packages/hydra/_internal/utils.py", line 458, in <lambda>
    lambda: hydra.run(
  File "/home/jwilkie/pylabs/env/lib/python3.10/site-packages/hydra/_internal/hydra.py", line 119, in run
    ret = run_job(
  File "/home/jwilkie/pylabs/env/lib/python3.10/site-packages/hydra/core/utils.py", line 186, in run_job
    ret.return_value = task_function(task_cfg)
  File "/home/jwilkie/code_base/nids_ssl/main.py", line 117, in main
    train(model = model,
  File "/home/jwilkie/code_base/packages/model_training/training_loops.py", line 150, in train
    loss = loss_calc(model, batch)  #compute validation loss
  File "/home/jwilkie/code_base/packages/self_supervised/tabular/saint/composite_loss.py", line 46, in calc_loss
    z_aug = model.feed_aug(x)
  File "/home/jwilkie/code_base/packages/self_supervised/tabular/saint/saint.py", line 141, in feed_aug
    return self.encoder(self.latent_aug(self.embedding_layer(self.feature_aug(x))))
  File "/home/jwilkie/pylabs/env/lib/python3.10/site-packages/torch/nn/modules/module.py", line 1501, in _call_impl
    return forward_call(*args, **kwargs)
  File "/home/jwilkie/code_base/packages/self_supervised/tabular/augmentations.py", line 94, in forward
    return self.layers(x)
  File "/home/jwilkie/pylabs/env/lib/python3.10/site-packages/torch/nn/modules/module.py", line 1501, in _call_impl
    return forward_call(*args, **kwargs)
  File "/home/jwilkie/pylabs/env/lib/python3.10/site-packages/torch/nn/modules/container.py", line 217, in forward
    input = module(input)
  File "/home/jwilkie/pylabs/env/lib/python3.10/site-packages/torch/nn/modules/module.py", line 1501, in _call_impl
    return forward_call(*args, **kwargs)
  File "/home/jwilkie/code_base/packages/self_supervised/tabular/augmentations.py", line 54, in forward
    return self.augment(x)
  File "/home/jwilkie/code_base/packages/self_supervised/tabular/augmentations.py", line 187, in augment
    noise_mask = noise * self.get_aug_matrix(x)
  File "/home/jwilkie/code_base/packages/self_supervised/tabular/augmentations.py", line 71, in get_aug_matrix
    sample_mask = T.bernoulli(prob_matrix).unsqueeze(-1)
KeyboardInterrupt
